GO:0008150,GO:0010976,GO:0010951,GO:0010466,GO:0030155,GO:0006672,GO:0006974,GO:0006629,GO:0006665,GO:0042981,GO:0032526,GO:0001953,GO:0008284,GO:0006919,GO:0010942,GO:0010506,GO:0030330,GO:0046512,GO:0033629,GO:0046514,GO:0090285,GO:0035690,GO:0042407,GO:0006811,GO:0006813,GO:0071805,GO:0042493,GO:0051481,GO:0030322,GO:0071456,GO:0034220,GO:0007420,GO:0071294,GO:0090102,GO:0055085,GO:0016310,GO:0006468,GO:0042593,GO:0009083,GO:1904183,GO:0005996,GO:0006004,GO:0045665,GO:0036065,GO:0060180,GO:0007165,GO:0010468,GO:0007186,GO:0010628,GO:0005975,GO:0051092,GO:0000187,GO:0000122,GO:0006006,GO:0042177,GO:0050731,GO:0051897,GO:0046326,GO:0010033,GO:1902952,GO:0060070,GO:0043552,GO:0014068,GO:0050708,GO:0032880,GO:0046628,GO:0043410,GO:0016042,GO:0010750,GO:0007520,GO:2000252,GO:0043393,GO:0014902,GO:0070059,GO:1990535,GO:1903076,GO:0042060,GO:0032148,GO:1903427,GO:0022898,GO:0050995,GO:0042325,GO:0008286,GO:0045821,GO:0045840,GO:1904659,GO:0002674,GO:0006521,GO:0006953,GO:0006983,GO:0032270,GO:0033861,GO:0045725,GO:0045818,GO:0045861,GO:0045922,GO:0046631,GO:0050709,GO:0050715,GO:0055089,GO:0060266,GO:0060267,GO:1900182,GO:0006744,GO:0006120,GO:0030968,GO:0030433,GO:0018279,GO:1904153,GO:0000462,GO:0000028,GO:0016567,GO:0006511,GO:0034976,GO:0006605,GO:0030970,GO:0006621,GO:0055114,GO:0045454,GO:0046598,GO:0006457,GO:1900026,GO:0045785,GO:0018401,GO:0098761,GO:1902175,GO:0045944,GO:0006915,GO:0008285,GO:0043065,GO:0045892,GO:0000083,GO:1901653,GO:0006355,GO:0019673,GO:0007219,GO:0042351,GO:0000413,GO:0090501,GO:0090502,GO:0031053,GO:0072091,GO:2000312,GO:0045109,GO:0051865,GO:0006888,GO:0006641,GO:0090207,GO:0051604,GO:0009306,GO:0051006,GO:0034382,GO:0090181,GO:0033578,GO:0006508,GO:0006465
GO:0045861,0,0.133241677027005,0.930932379198921,0.966723751232295,0.144481884252702,0.319648105274218,0.02726067230191,0.259544689972949,0.33841238523657,0.15729400001145,0,0.329154360752213,0.14863754179114,0.761206041452994,0.144284960848518,0.347250150377523,0.115745751130162,0.271073531426656,0.2944982324011,0.28747729116719,0.531918104424561,0.0239622290934055,0.018782344841007,0,0,0.0231243002989947,0,0.0678157507374829,0.0668601328167925,0.0211343402734464,0.026906456266499,0,0.0180802844022851,0,0.0277637735844949,0.258745121015128,0.512840395398631,0.0838334430328901,0.276650230722037,0,0.210287884648282,0.158717360944955,0.391072402420979,0.130004648947576,0,0.191181649751665,0.455509764420853,0.15933788324083,0.411894651149952,0.228095395633608,0.341440903873175,0.51607446134261,0.66388191017438,0.203160413478149,0.699948598548263,0.537195157845301,0.11821411579205,0.110477187187077,0,0.0953612518176341,0.133822680491018,0.29547323439808,0.115544657000301,0.138234663770283,0.115249745522078,0.106693897635591,0.59780329894898,0.215823235246571,0.0940670936456267,0.0201652372841668,0.277248384496875,0.0822931393585751,0.0218974418176621,0.116419956117972,0.0177747617851233,0.118972307171028,0,0.444164011988421,0.486885641122931,0.13082718412709,0.431973426689118,0.425617085366694,0.122242984491181,0.292873162297678,0.11389273293753,0.021390819205284,0.274953445474074,0.28758352466109,0,0.103538227768286,0.671013587370954,0.372520806862241,0.287055034090442,0.401766266832734,0.997021082966783,0.482330726279407,0.0225646830074938,0.370297184851622,0.311445277724729,0.0663066943246283,0.384253251171519,0.223211523591724,0.115130086854058,0.162253851395195,0.161367397805442,0.1176494150795,0.584491039542188,0.329050456413228,0.741941402168659,0.190080763145182,0.0188895389891502,0.4438004690808,0.701287078769126,0.024021932983845,0.0231613683468947,0.53719613641667,0.0636601821123242,0.177526405838538,0.113650144180984,0.0775494720565809,0.0223190717365081,0.10994755139239,0.137006633678119,0.308800139809794,0.0184037314237434,0.108142266720785,0.427056481242151,0.0292419341821667,0.423835387308568,0.14260611890366,0.696956450402399,0.285055414686368,0.0235704409171648,0.487140019895454,0.171927925739977,0.128178482165881,0.158018783841204,0.329904958147772,0.20000631065767,0.185336626608932,0.419583390335304,0.116964701607598,0.0924495768407734,0.0195849942829206,0.357209565793192,0.0218692261139128,0.194532998503181,0.308235801898147,0.379659121726073,0.0251686819581262,0.0663066943246283,0.075807982136564,0.296725671734905,0.295603351755343,0.787206898487422,0.501348669070807
GO:0045922,0,0.108545512436991,0.455951235944889,0.470318244963151,0.115890309972738,0.542418603885829,0.0216202552680413,0.599045504014916,0.568520885643904,0.123991211005599,0,0.277199143102559,0.118548844402634,0.268168498673578,0.115763579240988,0.284245613836494,0.0966445758672877,0.472334721538853,0.252204734972008,0.496419077048689,0.348112279870999,0.0194922706559405,0.0159206437434289,0,0,0.0189341606748836,0,0.057537201986572,0.0568478370963634,0.0175788942828301,0.0213968538676572,0,0.0154133301053231,0,0.0219355006524765,0.200724727889889,0.206922676430953,0.0686688841728388,0.488447581134167,0,0.48793021214391,0.385566543068267,0.319846703405763,0.110055888368262,0,0.144129731820092,0.325022081065147,0.125257755369314,0.300808093707099,0.183531497936325,0.276973660304363,0.275447445156511,0.517701860714502,0.474333023057921,0.404339128288739,0.284722873039679,0.0983594349342181,0.092943638430866,0,0.0820075062680172,0.108930787965872,0.66677939162808,0.0965043368747133,0.111836285780227,0.0919936584384792,0.0902512947173615,0.310636257508436,0.516986606716124,0.0810485985699066,0.0169032177411109,0.235730476939013,0.0676319826139534,0.0181036509656906,0.0971141666289936,0.015190738043,0.0988837648513605,0,0.242867292439383,0.410256847043187,0.106937717590315,0.833868929861136,0.334689320595834,0.101132739903532,0.662753316354595,0.095349266658953,0.0177559751609344,0.234069348394074,0.76552026002204,0,0.0879829797299926,0.34061455099957,0.321731118928535,0.662753316354595,0.583954773805051,0.482330726279407,0.99978765357197,0.0185573226960737,0.305814126755438,0.240464565276586,0.0564472458527318,0.330445021466542,0.191649383123086,0.0962149700062207,0.727901879737144,0.136720750552037,0.0979681795847434,0.157687181668637,0.144145468637479,0.376766371746186,0.146923333109165,0.0159975949136038,0.18453849113119,0.18305677001056,0.0195317592125246,0.0189590050742924,0.146923333109165,0.0545178123040187,0.142303687755175,0.0951791824516152,0.0662756401253397,0.0183908815131377,0.0925684909692764,0.111031133620767,0.136564138655116,0.0156477751668393,0.0912854823813962,0.332071779453597,0.0228480004611756,0.341432910366936,0.114680371828482,0.538168835811679,0.238009163836185,0.0192322257304224,0.36808949625363,0.38309715813264,0.105161453784291,0.35624317458962,0.144462230452539,0.15334295280466,0.143817750246604,0.346530308779045,0.0974929292398538,0.0798449516202486,0.0164936099296616,0.15445279448007,0.0180843609125318,0.541121501013277,0.690944584422769,0.17238453060354,0.0202831694665517,0.0564472458527318,0.0649995208486153,0.681600571039865,0.131545232378354,0.200692897980531,0.138565232556977
GO:0046631,0,0.0226093197329372,0.0211374663985702,0.0219115480663194,0.0244157207279739,0.0207268569829283,0.025740144173666,0,0.0218858804257334,0.026456690916919,0,0.0187876553773734,0.0250798122847499,0.0200236581772459,0.0243842013784926,0.0220544699481093,0.0197676671150428,0.0176979413290538,0.0168818974108307,0.018725458731031,0.0155621916556248,0.0227794144474841,0.0180477956316257,0,0,0.0220208576848635,0,0.0179410602051954,0,0.0202088390813519,0.0254241115521146,0,0.0173986254876116,0,0.0261882260983897,0.028348669548873,0.0277447235097902,0,0.0180477956316257,0,0,0,0.0221521977182158,0,0,0.0317642304601655,0,0.0267805198849964,0,0,0.0207822769656811,0.0206502529353399,0.0245198117099521,0,0,0.0214560851953495,0.0201708014480064,0.018904734508135,0,0.0164100917840732,0.0227030580279926,0.018446170482796,0.0197347918905956,0.0234135768475392,0,0.0182829906546602,0.0237522369051689,0,0.016195204154434,0.0193209714459248,0,0,0.0209054680278876,0.0198778516453873,0.0171155257268304,0.0202944818908295,0,0.0178843341222657,0.018725458731031,0.0222193393384437,0,0.0267432571040877,0.020827219581975,0.0179410602051954,0.019464547094459,0.0204432221835707,0,0.0176294021315235,0,0.0177630516950878,0.0264940678041571,0,0.0179410602051954,0.0155621916556248,0.0225646830074938,0.0185573226960737,0.998361898983771,0.0210290162220991,0.0214877862867949,0,0.328362127540238,0,0.019667001783268,0.0181936679082794,0.0180981672709026,0.020078639224378,0.0201579338915475,0.0181936679082794,0.017004414116527,0.0185925422703349,0.0181467472412813,0.024205567512426,0.0239767145970081,0.0228333630130969,0.0220544699481093,0.0185925422703349,0.0168818974108307,0,0.0194248331931102,0,0.0212894278633018,0.0188177994666146,0.0232160424663992,0.0171155257268304,0.0176979413290538,0.0185212211427284,0.0257031443283697,0.0274994191354428,0.0239118866576389,0.0241153030309752,0.0256734270312688,0.0174802946792028,0.0224250642694844,0.0290914126231525,0.0168818974108307,0.0217907323661237,0.0155621916556248,0.0182390472005218,0.0195223280187836,0.0181467472412813,0.0173112689819785,0.0199668386187981,0.0159263327299847,0.0187876553773734,0.0196842138772961,0.0208797493128906,0.020669707788075,0.0192097617690638,0,0.0238669990283499,0,0,0,0.0164100917840732,0,0.0173986254876116
GO:0050709,0,0.123722461666428,0.347393584145938,0.359824322814201,0.133355907087092,0.0202774187031159,0.0250506139774053,0,0.0213853794565691,0.144196749427838,0,0.309535120756372,0.136888361974593,0.109869852956375,0.133188126912862,0.120756176371398,0.108494306809701,0.0173692206515642,0.278693671523646,0.0183578563025504,0.2572640209084,0.022237717114363,0.0177060756148077,0.435753313553342,0.358930296232745,0.347973007584811,0,0.0639523099572819,0.0631017902266011,0.0197813536553848,0.400327738962193,0,0.0170808299110556,0,0.412031711388908,0.0275145672686832,0.0269452813211108,0.0780078135645718,0.0177060756148077,0,0,0,0.363684744922954,0,0,0.172174084228729,0.129948209082902,0.145912574744197,0.11860028725662,0,0.113941899692892,0.113233697383898,0.401561997922422,0,0.304229072280993,0.117553291933048,0.110660181122141,0.48426821925106,0,0.0903841477629222,0.124223257113037,0.101381610435305,0.108317601153664,0.885248079802937,0.808787019763622,0.100501959352274,0.12982179870134,0,0.0892207298968746,0.0189298601986066,0.261663694972378,0.0766724398991437,0.0204483358379111,0.109086464382521,0.0168078965314668,0.660159130288282,0,0.0983516605664975,0.308530519271913,0.567205308147141,0.271364299788076,0.145715194703959,0.114182935908217,0.0986577430676465,0.106864563241503,0.479674699069492,0.259618559105651,0.0969756490101505,0,0.0976971228043363,0.144394851881466,0.235909124295305,0.0986577430676465,0.2572640209084,0.370297184851622,0.305814126755438,0.0210290162220991,0.998780524799029,0.814071041673554,0.0626085932836292,0.242951237931958,0.0711185594104225,0.640168262121718,0.017846454763205,0.017754555260239,0.110165192745881,0.0197325767227155,0.017846454763205,0.782022642014442,0.0182300894224204,0.017801305679878,0.0235948279902324,0.0233773260397983,0.0222891274849124,0.604729630148257,0.511654717729541,0.407915132156319,0,0.106650962302951,0.0733311376070208,0.0208155399722503,0.103383822181865,0.126962133794725,0.0168078965314668,0.0173692206515642,0.101786083851045,0.140199565084276,0.0267138508231763,0.391854215545418,0.131756309897621,0.4199499789075,0.0961704907469374,0.0218998945704149,0.158123507683574,0.0165825357774485,0.119345001393354,0.0153074513950772,0.01789011644201,0.0191231064578643,0.017801305679878,0.256050660722951,0.109564601571966,0.409250391398131,0.0184176310364618,0.0192784127131257,0.33033506291529,0.0202227177972031,0.105493893340497,0,0.863361017922036,0.0626085932836292,0.0717720484653649,0.0792368447498638,0.0161270888560078,0,0.0170808299110556
GO:0050715,0,0.57652548376017,0.291768852026615,0.302441161827495,0.136657269077491,0.159590294457904,0.0257043608495805,0.209132963177021,0.168503860623021,0.14806446440042,0,0.105188391063672,0.346793688691884,0.400721285519386,0.337187725332635,0.285726381753269,0.262714003448639,0.136290895738718,0.0945281597428669,0.144195746559674,0.214875835590219,0.0227513850801822,0.0180301966505103,0.448007682847028,0.367203656152338,0.355743477931229,0,0.0651160810968157,0.0642345384246063,0.0201867757431888,0.410647013246421,0.212573796727338,0.0173822692161769,0.166352502375884,0.422971438489384,0.19428417193877,0.260700298534634,0.0797463017715789,0.138982477725211,0,0.171403528451952,0.130954987110602,0.439400138486198,0.124756511943923,0.152735493815145,0.42187594013948,0.524838303613167,0.35578062687274,0.675197622067008,0.18514394606982,0.35473160213991,0.544269668776429,0.418442899569238,0.165871654543044,0.284915943730331,0.429354349475423,0.531646746376109,0.610371398740847,0,0.227018536910595,0.579231764372347,0.354161982883299,0.520166988446547,0.906264928938769,0.829276116620893,0.481938407441902,0.625922410155329,0.175686943284851,0.426952656763032,0.0193008032412826,0.0771404762784404,0.0783512765908916,0.0208818582481457,0.264176792789425,0.017099697161249,0.673746476008854,0,0.357949665669666,0.242641056737054,0.579985409327917,0.238000048435327,0.34638416604112,0.276779703594853,0.34447338946309,0.269229682767266,0.489619605332435,0.0765268174175839,0.228452085082401,0,0.236098060868384,0.530024379204721,0.206401710551781,0.359083920886138,0.214875835590219,0.311445277724729,0.240464565276586,0.0214877862867949,0.814071041673554,0.998386167146974,0.0637235473654507,0.325603534810793,0.318554896987468,0.652937207875778,0.140104706816279,0.124102291143945,0.26684236657753,0.189489483641512,0.171043056216586,0.613576006002741,0.27982998174471,0.0181289548445148,0.227488479497104,0.225340462140769,0.0228052008065563,0.6182542356097,0.521303304725429,0.414900337392967,0.167882531832857,0.108752080597493,0.205356982891278,0.0212649433701584,0.260293095264226,0.321054537540114,0.160916555496096,0.0176810177229811,0.376148249936782,0.619938378488466,0.0274585811312053,0.133840900826119,0.333474209320399,0.438102626735786,0.29842347184757,0.0223978996336135,0.496337009439315,0.130012317866823,0.289569066317689,0.119857433491569,0.171469257461705,0.183520935554036,0.170602376218369,0.295540565415381,0.111783284707004,0.415862125967996,0.0187685846610398,0.185041135887692,0.33732984591027,0.159150754946312,0.248910053570914,0.336277938829859,0.884254675024742,0.0637235473654507,0.144519942323345,0.239997231848386,0.15429009571878,0.251311044257543,0.261877642115744
GO:0055089,0,0.0664127473519171,0.0628729527285468,0.0647456780477768,0.0706383407682014,0,0,0,0,0.0752620075602438,0,0.0570326729124513,0.0721599727584938,0.0601342887275809,0.0705657014156572,0.065088749358202,0.0594973692153732,0,0.0521166616572597,0,0.0486135222242188,0,0,0,0,0,0,0.511815254895582,0.282557013417587,0,0,0,0,0,0,0,0,0.553232436772337,0,0,0,0,0.0653228562995859,0,0,0.0865914590562588,0.084530705978658,0.075981428498157,0.078651791789539,0,0.0620053012552283,0.0616814418801227,0.0708779572900605,0,0.0616573578801483,0.0636467852168427,0.0604991129499548,0.0573293443074278,0,0.265011346828267,0.0666352007293811,0.0561638880666465,0.0594153688157942,0.068309949974282,0.0719452421152416,0.0557468943501904,0.0691011745073191,0,0.0503041768038138,0,0.0542419612021684,0.0639754466878251,0,0.0597718607476998,0,0.0608050465609245,0,0.0547231088734532,0.0568748229973241,0.0654834688030774,0.05596157014485,0.0758988393093794,0.0621153792580792,0.0548692256767598,0.0587395218905448,0,0.0538771361645077,0.0540646378170239,0,0.0544102147698129,0.0753452393494206,0.049588420129347,0.0548692256767598,0.0486135222242188,0.0663066943246283,0.0564472458527318,0,0.0626085932836292,0.0637235473654507,0.999908994387987,0.0508737511730032,0.0513487913002039,0.05924613269212,0,0,0.0602707164068829,0,0,0.0524377106744677,0,0,0,0,0,0,0,0.271485911290787,0,0.436641704091127,0.0527282690605845,0,0.0571091142975527,0.0678463580091654,0,0,0.0563552735790982,0.0735730393426868,0,0.0694726135986409,0.0699444428310941,0.0735060016041106,0.0536781264111082,0,0.0810067430545992,0,0.0644550184562679,0,0,0,0,0.0532387477971056,0.0599931625072997,0.049588420129347,0,0,0,0,0.0580994201823301,0,0,0.0538771361645077,0.0517574083469669,0.0563552735790982,0,0,0
GO:0060266,0,0.539435167640071,0.365636947546336,0.375806293401396,0.101143406628667,0.10947063019646,0.366174885684637,0.133907285057522,0.114121004014916,0.107259418437646,0.133306843224956,0.222586662683999,0.103162504134697,0.201427570646118,0.101046863074097,0.216918355322704,0.300092733621289,0.0967318458197728,0.204436967618322,0.101151685146035,0.286905300828016,0.146873406669881,0.0143138188156305,0,0,0.0167040778890119,0.155944642529606,0.0517574083469669,0.0511989127713065,0.305276094510893,0.0185918977930677,0.201406448148608,0.119151571994803,0.167120945350703,0.0189972390511063,0.138025401397264,0.135926566219098,0.0605932717747948,0.0982484257149491,0,0.115608526670461,0.0936890873410575,0.531173889989639,0.0988771784889414,0.121739665555508,0.186575875306828,0.276218983772398,0.165471835177885,0.25853283938333,0.122494521507608,0.207296049703926,0.305010081294989,0.408834995788974,0.11276003529231,0.359015052871471,0.212426082465,0.299527036383228,0.0832132879378202,0.173931380020395,0.0743377886280094,0.146502727586703,0.188899217472144,0.294489461322136,0.0980416711423793,0.0800868237378959,0.277353583684511,0.339117555891904,0.117783708078727,0.251689447596442,0.26752835891266,0.212306127071827,0.0597844771492211,0.284376980438721,0.301392110599546,0.0137210699250861,0.087943118339129,0.334973935169575,0.18432749658963,0.332801238367616,0.0942565669804155,0.327766121717353,0.250178528499772,0.137198799178293,0.184791758672359,0.0851363766991882,0.0157803134825395,0.678037371510751,0.182233571862849,0.538702850976503,0.390304313511712,0.248492910892569,0.292362393257707,0.184791758672359,0.286905300828016,0.384253251171519,0.330445021466542,0.328362127540238,0.242951237931958,0.325603534810793,0.0508737511730032,0.999969664795996,0.895957842024208,0.0858258898742114,0.0988771784889414,0.0984657799783718,0.30375169633066,0.304680618388413,0.0988771784889414,0.420481214890575,0.100585775454856,0.0143759905816432,0.123081641157673,0.122217453754233,0.33508447955182,0.0167234115583068,0.286031877145635,0.0493012171465958,0.124154362806929,0.0850007508132374,0.363202674392122,0.0162798041750216,0.468317129166637,0.0974223445396937,0.0941798646907813,0.120783838913056,0.450067877744276,0.243084137749263,0.0196778601202014,0.267702712391324,0.100220577215292,0.422864002533862,0.181003144169198,0.145147961852271,0.265642608656412,0.0931464649855679,0.142025628594246,0.0872020633049062,0.0990723487969689,0.10450890156563,0.0986751656516037,0.312697633184686,0.0868413103464252,0.248292826862511,0.0147752895511997,0.105183569915804,0.0160391548692497,0.109238225714242,0.195019471894256,0.115940792645898,0.0177452882149157,0.0508737511730032,0.116462657360225,0.189505477844454,0.091042344639888,0.132390809264561,0.0954246163651204
GO:0060267,0,0.20697630334431,0.212280447794681,0.218250167578603,0.0796866105469082,0.110636346898978,0,0.135655680895574,0.115388438305781,0.0845668608460104,0,0.0650985210836278,0.223779488737825,0.301546855802662,0.219134930673308,0.219341691829238,0.0677667046578046,0.0976409191302136,0.0597423745724835,0.102146157536165,0.16618375885212,0,0,0,0,0,0,0.0522491740779784,0.0516800734969138,0,0,0,0,0,0,0.139883735573141,0.137728444968832,0.0612683701149946,0.0991863659195546,0,0.116909405639585,0.0945416172202158,0.074028059847881,0.099827220074882,0,0.096363462866678,0.280160438702616,0.0853227378000453,0.388176940770506,0.123955963781132,0.209508064377226,0.308891139474742,0.2376638335924,0.113997255982844,0.208395121039749,0.318192255761751,0.189511985814382,0.180077091797202,0,0.160700340208664,0.0754299218771391,0.282609099907376,0.186292027863014,0.0772143122449698,0.0810699598056711,0.175347425641359,0.343840870220122,0.119134285738344,0.158980243455699,0,0.0620635810800749,0.0604415757209877,0,0.068063153075077,0,0.0691777212570708,0,0.27570459994183,0.193029361849364,0.0741997984378985,0.190080650271158,0.25340751144116,0.0705884018937578,0.276405609614741,0.184280925918777,0,0.0616657380027596,0.183940844169723,0,0.0622469770744918,0.372909145708437,0.169371930649679,0.276405609614741,0.16618375885212,0.223211523591724,0.191649383123086,0,0.0711185594104225,0.318554896987468,0.0513487913002039,0.895957842024208,0.999963597755195,0.185788657058312,0.099827220074882,0.0994078946671746,0.0686015518583868,0.108260214050862,0.099827220074882,0.178658781499089,0.101569097407921,0,0.124557210851103,0.123672253035399,0,0,0.101569097407921,0.0497472149536876,0.125655922219779,0.0668397737745717,0.166289089052312,0,0.179419641623815,0.211183315400664,0.0950413907500821,0,0.0643631924663202,0.364690536596613,0,0.0784500716490521,0.21732158627724,0.245921320523979,0.182687333018469,0,0.269286016349734,0.0939891037990964,0.0730992807274876,0.0879401571296059,0.100026162683675,0.105570828871158,0.0996213106300657,0.181261340392515,0.0683020543444103,0.0569698491249784,0,0.106259322812035,0,0.110398971832128,0.196976006515826,0.117249202286259,0,0.0513487913002039,0.0593491551320253,0.191352414272374,0.0918471795984044,0.134099576135882,0.0963091730110931
GO:1900182,0,0.284950483158232,0.108462916588877,0.112088404553472,0.123665353015218,0.019008085489996,0.0231414893537029,0,0.0199783560935029,0.13293315289141,0,0.0973187192091752,0.313015934817671,0.254980805879178,0.30516891543883,0.112755350438555,0.101992085720875,0.0164294375601969,0.0881241969163791,0.0173112689819785,0.0816732452164039,0.0207202809198012,0.0167305108315196,0.333080111060852,0.278357585088057,0.270422223909141,0,0.0604480083167732,0.0596875900917997,0.0185715137373318,0.30804245719874,0,0.0161711780243258,0,0.316351308927857,0.0252285496674816,0.0247491067925793,0.0728559275318691,0.0167305108315196,0,0,0,0.11321096111636,0,0,0.156355445657508,0.118340336304847,0.134390037857419,0.299636892155777,0,0.228835198301014,0.262300431573342,0.124141625626065,0,0.0826131620115626,0.271660046567137,0.256702978357403,0.394998291637603,0,0.21203990797156,0.115772481612186,0.236389240697651,0.251593978697025,0.706031806471951,0.748777954037854,0.234452550729176,0.298002463706271,0,0.209446510201007,0.0178190098084352,0.0716799597306668,0.0716897956946698,0.019158194903953,0.102515221349609,0.0159263327299847,0.735380453461741,0,0.229710361932957,0.0970208763404906,0.458134104876238,0.0741885237793633,0.134222582772823,0.107003543751256,0.230386076296691,0.248418356472726,0.252634808254821,0.0711498051611294,0.0917475309034257,0,0.0923930510283185,0.328838178062995,0.0649707716752192,0.230386076296691,0.0816732452164039,0.115130086854058,0.0962149700062207,0.019667001783268,0.640168262121718,0.652937207875778,0.05924613269212,0.0858258898742114,0.185788657058312,0.999508569695131,0.0168557922624324,0.0167737888827191,0.103467334244464,0.0185285143190606,0.0168557922624324,0.624396437753563,0.0171976098014387,0.016815510880599,0.0218936142712842,0.0217062213438073,0.0207649074482169,0.576435791824276,0.4927403861304,0.555778012046254,0,0.100361408508971,0.191265588338253,0.0194801601701556,0.240790386873712,0.291893902959156,0.0159263327299847,0.0164294375601969,0.0960417860964511,0.320011212822429,0.0245537275894105,0.121354502842805,0.302123989055507,0.129393995515463,0.0910265245788081,0.0204266850548092,0.144680548041738,0.0157238496927863,0.111524024936518,0.0145728174172572,0.0168947358434097,0.0179901386951157,0.016815510880599,0.0702238346046084,0.102937377233687,0.336810067770716,0.0173644125754879,0.0181275214341693,0.448491406913398,0.0189600104916021,0.0993361316938042,0,0.531740172105407,0.05924613269212,0.0680835703902107,0.0747651133288591,0.0153137666991993,0,0.0161711780243258
GO:0006744,0,0.0189718241567009,0.153551235084727,0.158293332941479,0.0202275951985895,0.151014309535496,0.0211282407908518,0.170219529563665,0.158136932281103,0.021608624745456,0,0.0162057126377237,0.0206812816727294,0.146634558029379,0.0202059569135743,0.159163150104398,0.0169296820341394,0.556091034331417,0.0147677235533115,0.138430522945149,0.229110269398827,0.0190914454985216,0.0156522386141978,0,0,0.0185557372608671,0,0.0155718944692337,0,0.0172522382169421,0.0209148414529441,0,0.015161622757827,0,0.0214292014248092,0.195783615495569,0.192407042469002,0,0.399584210173617,0,0.478088117698576,0.3793947336328,0.0186489076018105,0.108187471004138,0,0.0250236795177466,0.188076708578786,0.0218241637675663,0.17440654940054,0.153980652672045,0.29444683047711,0.150539351960448,0.33828538410062,0.465026595081707,0.135402868980191,0.155509502548058,0.0172245087667381,0.0162927486153457,0,0.0144054218435799,0.0190377826384114,0.136645130140291,0.016905563039692,0.0195348907056511,0,0.0158288351342656,0.169361450758965,0.147382583917246,0.0142395637598961,0.0166009744334517,0,0,0.0177573935255777,0.0170104352802782,0.0149461906047551,0.0173146159922777,0,0.133031260377455,0.26273366145439,0.0186964692452989,0.122498429545034,0.186745856683583,0.0177009051320713,0.397533113681998,0.0167068597974433,0.0174227671847089,0,0.696238370277353,0,0.015437618946837,0.185325016427935,0.0963091730110931,0.397533113681998,0.350968010727385,0.162253851395195,0.727901879737144,0.0181936679082794,0.017846454763205,0.140104706816279,0,0.0988771784889414,0.099827220074882,0.0168557922624324,0.999842256939178,0.134410206814805,0.0171572590796304,0.147474316790041,0.262673199822337,0.127310919763436,0.137581745202396,0.015726610965539,0.172043343969603,0.170691597300948,0.0191293251457414,0.0185795978644756,0.137581745202396,0.0147677235533115,0.139195375757705,0.0166775934070521,0,0.018033657947512,0.0162281358337333,0.0193971898799573,0.128037366366364,0.015388416798757,0.0160070901805817,0.351689468937921,0.0222992286851993,0.019880557266,0.020020965608779,0.351355553488953,0.253703435602723,0.0188419169162482,0.38887625412987,0.377003526304516,0.0183920679987066,0.350968010727385,0.135316332902386,0.143484745877968,0.134722880441213,0.129314229924767,0.0170755588256311,0.0140312889772263,0.0162057126377237,0.144504369121282,0.0177388339355718,0.150660024956763,0.141509264734157,0.144817731830336,0.0198495192782579,0,0,0.408643175244195,0.240068324197182,0.168040776532532,0.129882877790605
GO:0006120,0,0.0188680028637229,0.152757089942971,0.157449514249281,0.0201096176207549,0.150246123215154,0.0209995566955655,0.15060771254828,0.157294775788254,0.0214740410911154,0,0.0161298983301764,0.0205579686176748,0.145910176927557,0.0200882308770783,0.158310057405002,0.0168469598957453,0.131239972555306,0.0147047406997027,0.137784752428782,0.117304221072399,0.0189863144753813,0.0155815031479001,0,0,0.0184564080905445,0,0.0155018816962333,0,0.0171663418860739,0.0207887359412647,0,0.0150952427655559,0,0.0212968366285611,0.526656580595882,0.517632408301669,0,0.133479806316108,0,0.127847914154656,0.101569097407921,0.0185485811390599,0.107695143145596,0,0.0248433722941857,0.166296455898328,0.0216868903944119,0.154288173330097,0.136322559636256,0.150585921542664,0.405566988610005,0.172874600209784,0.1243734240644,0.119958596615738,0.418886905698542,0.0171388876504089,0.0162161196949181,0,0.0143454851708194,0.0189332401779443,0.368307043131257,0.0168230758605826,0.0194248331931102,0,0.0157564982049552,0.455986363935363,0.130513354658747,0.0141809965083701,0.0165214258381645,0,0,0.0176664066292926,0.0169269240500312,0.0148816795897325,0.0172280989566058,0,0.358610058888692,0.137784752428782,0.0185956317739981,0.108578511318515,0.502497817839054,0.0176104947217873,0.682432193794591,0.0166262956646927,0.0173351686957748,0,0.130799777055242,0,0.015368805732147,0.184169444935256,0.0959188242325485,0.677962668369183,0.598864798882863,0.161367397805442,0.136720750552037,0.0180981672709026,0.017754555260239,0.124102291143945,0,0.0984657799783718,0.0994078946671746,0.0167737888827191,0.134410206814805,0.99985439102078,0.0170723035907478,0.146741635769189,0.134410206814805,0.126764522427304,0.136943851162853,0.0156552032297609,0.171047024557533,0.169710827945488,0.0190237776775938,0.0184800137629704,0.136943851162853,0.0147047406997027,0.703686707712953,0.0165973106067732,0,0.0179398254125567,0.0161521120707015,0.0192886741732221,0.127484729197232,0.0153200405509882,0.0159331186523779,0.17968284297741,0.0221559335966131,0.0197665817581529,0.019905379169979,0.179513277991344,0.129840544013374,0.0187395087252076,0.198554347329449,0.125968972434435,0.0182944787414173,0.284116540833789,0.134699225845842,0.142791077341387,0.134111162133251,0.128750539615287,0.0169914085164071,0.0139744190411399,0.0161298983301764,0.143800831109036,0.0176480366481636,0.149895429664985,0.140834520492555,0.128254381439782,0.0197358983580592,0,0,0.10936311577566,0.122891390126865,0.148692096190823,0.129314229924767
